fecha_corte,vigencia,tc,BANCO BISA N,BANCO BISA Monto,BANCO DE CRÉDITO N,BANCO DE CRÉDITO Monto,BANCO DE LA NACIÓN ARGENTINA N,BANCO DE LA NACIÓN ARGENTINA Monto,BANCO ECONÓMICO N,BANCO ECONÓMICO Monto,BANCO FIE N,BANCO FIE Monto,BANCO FORTALEZA N,BANCO FORTALEZA Monto,BANCO GANADERO N,BANCO GANADERO Monto,BANCO MERCANTIL SANTA CRUZ N,BANCO MERCANTIL SANTA CRUZ Monto,BANCO NACIONAL DE BOLIVIA N,BANCO NACIONAL DE BOLIVIA Monto,BANCO PRODEM N,BANCO PRODEM Monto,BANCO PYME DE LA COMUNIDAD N,BANCO PYME DE LA COMUNIDAD Monto,BANCO PYME ECOFUTURO N,BANCO PYME ECOFUTURO Monto,BANCO SOLIDARIO N,BANCO SOLIDARIO Monto,BANCO UNION N,BANCO UNION Monto,TOTAL BANCOS N,TOTAL BANCOS Monto
2026-07-31,2026-08-03,12.1400,,,,,,,,,,,,,,,,,168,112827,,,,,,,,,,,168,112827
2026-07-31,2026-08-03,12.1500,10,944954,60,170632,10,53900,,,,,6,4308,54,1531450,8,3808282,5,540501,,,14,26442,,,3,301930,233,1570157,403,8952556
2026-07-31,2026-08-03,12.1600,,,,,,,,,,,,,,,,,2,272056,,,,,,,,,,,2,272056
2026-07-31,2026-08-03,12.1660,,,,,,,,,,,,,,,,,,,,,,,,,1,691505,,,1,691505
2026-07-31,2026-08-03,12.1700,,,,,,,,,,,,,,,4,719458,,,,,,,,,,,,,4,719458
2026-07-31,2026-08-03,12.1800,,,,,,,,,,,,,,,1,33567,,,,,,,,,,,,,1,33567
2026-07-31,2026-08-03,12.2000,3,2116623,,,1,46000,,,,,2,25500,4,2907304,,,4,1470570,,,,,,,3,105059,,,17,6671055
2026-07-31,2026-08-03,12.2100,,,1,1600000,,,,,1,399975,,,,,,,,,,,,,,,1,463687,,,3,2463662
2026-07-31,2026-08-03,12.2150,,,,,,,,,,,,,,,,,1,799980,,,,,,,,,,,1,799980
2026-07-31,2026-08-03,12.2200,,,,,,,,,,,,,3,1306742,,,,,,,,,,,2,411240,,,5,1717983
2026-07-31,2026-08-03,12.2500,2,1026404,1,2900,,,,,1,60000,,,4,199989,2,40000,,,,,,,,,,,,,10,1329293
2026-07-31,2026-08-03,12.2600,2,1053278,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1053278
2026-07-31,2026-08-03,12.2750,1,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000000
2026-07-31,2026-08-03,12.3000,,,,,,,,,,,1,200000,,,,,1,1700000,,,,,,,,,1,500000,3,2400000
2026-08-03,2026-08-04,9.6300,,,,,,,,,,,,,9,21817,,,,,,,,,,,,,,,9,21817
2026-08-03,2026-08-04,9.7300,,,,,,,,,,,,,15,226533,,,,,,,,,,,,,,,15,226533
2026-08-03,2026-08-04,9.9600,,,,,,,,,,,,,1,26250,,,,,,,,,,,,,,,1,26250
2026-08-03,2026-08-04,11.3000,,,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,1,1000
2026-08-03,2026-08-04,11.3700,,,,,,,,,,,,,1,132,,,,,,,,,,,,,,,1,132
2026-08-03,2026-08-04,11.5200,,,,,,,,,,,,,,,,,,,,,,,,,26,4239,,,26,4239
2026-08-03,2026-08-04,11.5400,,,,,,,,,,,,,1,130,,,,,,,,,,,,,,,1,130
2026-08-03,2026-08-04,11.6000,,,,,,,57,92144,,,,,,,,,,,,,,,,,,,,,57,92144
2026-08-03,2026-08-04,11.6800,,,,,,,,,,,,,,,,,1,2900,,,,,,,,,,,1,2900
2026-08-03,2026-08-04,11.7300,,,,,,,,,,,,,,,,,302,861114,,,,,11,26160,,,,,313,887274
2026-08-03,2026-08-04,11.8000,,,,,,,,,,,,,1,239,,,,,,,,,,,,,,,1,239
2026-08-03,2026-08-04,11.8900,,,,,,,,,,,,,1,84,,,,,,,,,,,,,2,16,3,100
2026-08-03,2026-08-04,11.9000,6,889506,,,,,,,,,,,,,,,,,,,,,,,,,,,6,889506
2026-08-03,2026-08-04,11.9008,1,499965,,,,,,,,,,,,,,,,,,,,,,,,,,,1,499965
2026-08-03,2026-08-04,11.9300,13,45195,19,164702,,,,,,,,,,,360,897444,,,,,,,,,,,,,392,1107341
2026-08-03,2026-08-04,11.9400,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0
2026-08-03,2026-08-04,11.9500,3,58737,,,,,,,,,,,,,,,1,13000,,,,,,,,,,,4,71737
2026-08-03,2026-08-04,12.0000,8,803591,6,200630,,,3,1160000,,,1,21228,,,2,579880,1,80000,,,,,,,1,231000,,,22,3076329
2026-08-03,2026-08-04,12.0300,32,419377,113,29757,28,10325,,,40,55907,1,500,,,,,1,46813,36,43765,,,,,,,,,251,606444
2026-08-03,2026-08-04,12.0500,1,99988,,,,,,,,,,,,,1,500000,,,,,,,,,1,10000,,,3,609988
2026-08-03,2026-08-04,12.1200,,,,,,,,,,,,,,,,,152,254583,,,,,,,,,,,152,254583
2026-08-03,2026-08-04,12.1300,2,25141,3,1580906,3,93340,,,,,2,102030,78,1781917,5,429141,5,28483,,,6,6283,,,2,25438,310,5233114,416,9305792
2026-08-03,2026-08-04,12.1500,,,,,,,,,,,,,6,10654,1,499915,,,,,,,,,2,699880,,,9,1210449
2026-08-03,2026-08-04,12.2000,,,,,,,,,,,,,1,2500000,,,3,326723,,,,,,,2,599725,,,6,3426448
2026-08-03,2026-08-04,12.2300,,,,,,,,,,,,,,,8,465785,,,,,,,,,1,7035,,,9,472820
2026-08-03,2026-08-04,12.2400,,,,,,,,,,,,,,,,,1,1144000,,,,,,,,,,,1,1144000
2026-08-03,2026-08-04,12.2500,,,,,,,,,,,,,2,1295724,,,,,,,,,,,,,,,2,1295724
2026-08-03,2026-08-04,12.3000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200000,1,200000
2026-08-03,2026-08-04,12.3120,,,,,,,,,,,1,999920,,,,,,,,,,,,,,,,,1,999920
2026-08-03,2026-08-04,12.3500,,,,,,,,,,,1,240000,,,,,,,,,,,,,,,,,1,240000
2026-08-03,2026-08-04,12.3600,,,,,,,,,,,1,141099,,,,,,,,,,,,,,,,,1,141099
2026-08-04,2026-08-05,9.7300,,,,,,,,,,,,,1,219920,,,,,,,,,,,,,,,1,219920
2026-08-04,2026-08-05,9.9600,,,,,,,,,,,,,2,26643,,,,,,,,,,,,,,,2,26643
2026-08-04,2026-08-05,10.5000,,,,,,,,,,,,,108,32911,,,,,,,,,,,,,,,108,32911
2026-08-04,2026-08-05,10.7000,,,,,,,,,,,,,29,9278,,,,,,,,,,,,,,,29,9278
2026-08-04,2026-08-05,11.0000,,,,,,,,,,,,,1,9000,,,,,,,,,,,,,,,1,9000
2026-08-04,2026-08-05,11.4800,,,,,,,,,,,,,,,,,,,,,,,,,48,17369,,,48,17369
2026-08-04,2026-08-05,11.5000,,,,,,,48,21021,,,,,,,,,,,,,,,,,,,,,48,21021
2026-08-04,2026-08-05,11.6000,,,,,,,,,,,,,,,,,,,,,,,,,1,50350,,,1,50350
2026-08-04,2026-08-05,11.6800,,,,,,,,,,,,,,,,,330,1406770,,,,,9,14353,,,,,339,1421123
2026-08-04,2026-08-05,11.7300,,,,,,,,,,,,,,,,,1,24975,,,,,,,,,,,1,24975
2026-08-04,2026-08-05,11.7500,,,,,,,,,,,,,2,41860,,,,,,,,,,,,,,,2,41860
2026-08-04,2026-08-05,11.8000,,,,,,,,,,,1,3165,1,384560,,,,,,,,,,,,,,,2,387725
2026-08-04,2026-08-05,11.8700,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0
2026-08-04,2026-08-05,11.8800,81,3112502,29,224231,10,2333,,,,,,,29,3782,424,1774577,2,12632,,,,,,,,,,,575,5130056
2026-08-04,2026-08-05,11.8900,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,2,1
2026-08-04,2026-08-05,11.9000,4,570022,,,,,3,2052981,,,1,17835,3,541955,1,0,,,,,,,,,1,29960,,,13,3212753
2026-08-04,2026-08-05,11.9200,1,499975,1,499915,,,,,,,,,,,,,,,,,,,,,,,,,2,999890
2026-08-04,2026-08-05,11.9210,1,1600000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1600000
2026-08-04,2026-08-05,11.9300,18,20270,1,99950,,,,,,,,,1,499975,,,,,,,,,,,,,,,20,620195
2026-08-04,2026-08-05,11.9400,,,,,,,,,,,,,,,,,,,,,,,,,1,1599905,,,1,1599905
2026-08-04,2026-08-05,11.9500,1,50433,3,463203,,,2,1999978,,,,,3,1927183,,,,,,,,,,,,,,,9,4440798
2026-08-04,2026-08-05,11.9800,1,31642,,,,,,,24,66948,1,200,,,,,1,999978,72,160064,,,,,,,,,99,1258831
2026-08-04,2026-08-05,12.0000,15,913295,3,439925,,,1,70000,,,1,49962,1,348545,3,2241592,7,2333234,,,,,,,,,,,31,6396553
2026-08-04,2026-08-05,12.0300,2,6793,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6793
2026-08-04,2026-08-05,12.0350,2,99999970,,,,,,,,,,,,,,,,,,,,,,,,,,,2,99999970
2026-08-04,2026-08-05,12.0400,,,,,,,,,,,,,1,126,,,,,,,,,,,,,,,1,126
2026-08-04,2026-08-05,12.0500,,,,,,,,,,,,,,,3,201724,,,,,,,,,1,2655,,,4,204379
2026-08-04,2026-08-05,12.0645,,,,,,,,,,,,,1,7080747,,,,,,,,,,,,,,,1,7080747
2026-08-04,2026-08-05,12.0700,,,,,,,,,,,,,,,,,196,157374,,,,,,,,,,,196,157374
2026-08-04,2026-08-05,12.0800,,,333,30389,1,200,,,,,4,265980,551,2092808,10,957798,4,9924000,,,18,26452,,,2,1604191,499,7705122,1422,22606940
2026-08-04,2026-08-05,12.1000,,,1,199940,,,,,,,,,,,,,,,,,,,,,1,20895,,,2,220835
2026-08-04,2026-08-05,12.1300,,,,,,,,,,,,,25,7734,,,,,,,,,,,,,,,25,7734
2026-08-04,2026-08-05,12.1500,,,,,,,,,,,,,4,452,,,,,,,,,,,,,1,1012401,5,1012853
2026-08-04,2026-08-05,12.1700,,,1,6950,,,,,,,,,,,,,,,,,,,,,,,,,1,6950
2026-08-04,2026-08-05,12.1800,,,2,25604,,,,,,,,,6,12492,1,76000,,,,,,,,,1,800,,,10,114896
2026-08-04,2026-08-05,12.2000,,,,,,,,,1,1000000,,,,,,,,,,,,,,,,,,,1,1000000
2026-08-05,2026-08-06 al 2026-08-10,9.6300,,,,,,,,,,,,,1,24731,,,,,,,,,,,,,,,1,24731
2026-08-05,2026-08-06 al 2026-08-10,9.7300,,,,,,,,,,,,,5,169831,,,,,,,,,,,,,,,5,169831
2026-08-05,2026-08-06 al 2026-08-10,9.9600,,,,,,,,,,,,,1,9447,,,,,,,,,,,,,,,1,9447
2026-08-05,2026-08-06 al 2026-08-10,10.5000,,,,,,,,,,,,,79,22430,,,,,,,,,,,,,,,79,22430
2026-08-05,2026-08-06 al 2026-08-10,10.7500,,,,,,,,,,,,,1,1018,,,,,,,,,,,,,,,1,1018
2026-08-05,2026-08-06 al 2026-08-10,11.1300,,,,,,,,,,,,,1,49,,,,,,,,,,,,,,,1,49
2026-08-05,2026-08-06 al 2026-08-10,11.4000,,,,,,,59,35177,,,,,1,40000,,,,,,,,,,,,,,,60,75177
2026-08-05,2026-08-06 al 2026-08-10,11.4200,,,,,,,,,,,,,,,,,,,,,,,,,30,89011,,,30,89011
2026-08-05,2026-08-06 al 2026-08-10,11.4900,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1
2026-08-05,2026-08-06 al 2026-08-10,11.5000,,,,,,,,,,,,,,,,,1,800000,,,,,,,5,31083,,,6,831083
2026-08-05,2026-08-06 al 2026-08-10,11.5200,,,,,,,,,,,,,,,266,580787,,,,,,,,,,,,,266,580787
2026-08-05,2026-08-06 al 2026-08-10,11.5400,,,,,,,,,,,,,1,107,1,0,,,,,,,,,,,,,2,108
2026-08-05,2026-08-06 al 2026-08-10,11.5500,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0
2026-08-05,2026-08-06 al 2026-08-10,11.5900,,,,,,,,,,,,,,,1,135703,,,,,,,,,,,,,1,135703
2026-08-05,2026-08-06 al 2026-08-10,11.6000,,,,,,,,,,,,,,,,,,,,,,,,,2,91466,,,2,91466
2026-08-05,2026-08-06 al 2026-08-10,11.6200,,,,,,,,,,,,,,,1,100000,356,1633228,,,,,5,2714,,,,,362,1735942
2026-08-05,2026-08-06 al 2026-08-10,11.6800,,,,,,,,,,,,,,,,,,,,,,,,,1,9334,,,1,9334
2026-08-05,2026-08-06 al 2026-08-10,11.7000,,,1,405450,,,,,,,,,,,,,,,,,,,,,1,39980,,,2,445430
2026-08-05,2026-08-06 al 2026-08-10,11.7200,,,24,61896,,,,,,,,,,,,,1,42000,,,,,,,,,,,25,103896
2026-08-05,2026-08-06 al 2026-08-10,11.7500,3,8058,,,,,,,,,,,2,1103982,,,,,,,,,,,3,179709,,,8,1291749
2026-08-05,2026-08-06 al 2026-08-10,11.8000,,,5,967431,,,2,136940,,,1,30000,,,4,1349932,,,,,,,,,4,303620,,,16,2787923
2026-08-05,2026-08-06 al 2026-08-10,11.8200,79,1927474,,,20,13769,,,,,,,1,449975,,,1,20009,85,288044,,,,,,,,,186,2699271
2026-08-05,2026-08-06 al 2026-08-10,11.8300,1,1016300,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1016300
2026-08-05,2026-08-06 al 2026-08-10,11.8400,3,619975,,,,,,,,,,,,,,,,,,,,,,,,,,,3,619975
2026-08-05,2026-08-06 al 2026-08-10,11.8500,18,15004106,,,,,1,499982,,,,,1,336929,,,,,,,,,,,,,,,20,15841017
2026-08-05,2026-08-06 al 2026-08-10,11.8550,,,,,,,,,,,,,,,1,254895,,,,,,,,,,,,,1,254895
2026-08-05,2026-08-06 al 2026-08-10,11.8600,2,799980,,,,,,,,,,,,,,,,,,,,,,,,,,,2,799980
2026-08-05,2026-08-06 al 2026-08-10,11.8620,,,,,,,,,,,,,,,1,269932,,,,,,,,,,,,,1,269932
2026-08-05,2026-08-06 al 2026-08-10,11.8650,1,99975,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99975
2026-08-05,2026-08-06 al 2026-08-10,11.8700,3,2616549,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2616549
2026-08-05,2026-08-06 al 2026-08-10,11.8750,2,699975,,,,,,,,,,,1,1518613,,,,,,,,,,,,,,,3,2218588
2026-08-05,2026-08-06 al 2026-08-10,11.8800,19,1953084,1,32072,,,,,,,,,,,3,1199847,1,75000,,,,,,,,,,,24,3260003
2026-08-05,2026-08-06 al 2026-08-10,11.8900,,,,,,,,,,,,,1,75,,,,,,,,,,,,,,,1,75
2026-08-05,2026-08-06 al 2026-08-10,11.9000,6,5268862,,,,,1,588512,,,1,70740,5,4999932,1,780000,,,,,,,,,,,,,14,11708046
2026-08-05,2026-08-06 al 2026-08-10,11.9200,5,1500,,,,,1,700000,22,8463,9,4233,,,1,4500,,,,,,,,,,,163,889618,201,1608314
2026-08-05,2026-08-06 al 2026-08-10,11.9500,,,,,,,,,,,,,3,2811232,,,,,,,,,,,,,,,3,2811232
2026-08-05,2026-08-06 al 2026-08-10,12.0000,14,285535,1,150000,,,,,,,,,,,,,1,249975,,,,,,,,,,,16,685510
2026-08-05,2026-08-06 al 2026-08-10,12.0100,,,,,,,,,,,,,,,,,191,191301,,,,,,,,,,,191,191301
2026-08-05,2026-08-06 al 2026-08-10,12.0200,3,22,377,33900,,,,,,,5,92,54,1599446,3,1500000,1,771000,,,12,58829,,,,,,,455,3963289
2026-08-05,2026-08-06 al 2026-08-10,12.0500,,,,,,,,,1,155000,,,,,,,,,,,,,,,,,,,1,155000
2026-08-05,2026-08-06 al 2026-08-10,12.0800,,,,,,,,,1,50000,,,21,11366,,,,,,,,,,,,,,,22,61366
2026-08-05,2026-08-06 al 2026-08-10,12.1200,,,,,,,,,,,,,6,424,2,532000,1,257500,,,,,,,2,299600,,,11,1089524
2026-08-05,2026-08-06 al 2026-08-10,12.1300,,,,,,,,,,,,,10,7550,,,,,,,,,,,,,,,10,7550
2026-08-05,2026-08-06 al 2026-08-10,12.1500,,,,,,,,,,,,,1,123,,,,,,,,,,,1,99856,,,2,99979
2026-08-05,2026-08-06 al 2026-08-10,12.1799,,,,,,,,,,,,,1,253,,,,,,,,,,,,,,,1,253
2026-08-10,2026-08-11,9.6300,,,,,,,,,,,,,2,31200,,,,,,,,,,,,,,,2,31200
2026-08-10,2026-08-11,9.7300,,,,,,,,,,,,,3,163254,,,,,,,,,,,,,,,3,163254
2026-08-10,2026-08-11,9.9600,,,,,,,,,,,,,1,9530,,,,,,,,,,,,,,,1,9530
2026-08-10,2026-08-11,10.0000,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,1,10
2026-08-10,2026-08-11,10.2000,,,,,,,,,,,,,105,33220,,,,,,,,,,,,,,,105,33220
2026-08-10,2026-08-11,11.0000,,,,,,,,,,,3,900,,,,,,,,,,,,,,,,,3,900
2026-08-10,2026-08-11,11.1000,,,,,,,63,48413,,,,,,,,,,,,,,,,,,,,,63,48413
2026-08-10,2026-08-11,11.2000,,,1,25000,,,,,,,,,,,,,,,,,,,,,,,,,1,25000
2026-08-10,2026-08-11,11.2500,,,,,,,,,,,,,,,,,,,,,,,,,3,25789,,,3,25789
2026-08-10,2026-08-11,11.2600,,,,,,,,,,,,,,,,,,,,,,,,,1,100000,,,1,100000
2026-08-10,2026-08-11,11.2700,,,,,,,,,,,,,,,,,,,,,,,,,57,66634,,,57,66634
2026-08-10,2026-08-11,11.3000,,,,,,,,,,,,,,,,,,,,,,,,,1,122390,,,1,122390
2026-08-10,2026-08-11,11.3600,,,,,20,1691,,,,,,,,,198,65042,,,,,,,,,,,95,248374,313,315107
2026-08-10,2026-08-11,11.3700,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0
2026-08-10,2026-08-11,11.4000,,,,,,,,,,,,,,,,,,,,,,,,,7,5443,,,7,5443
2026-08-10,2026-08-11,11.4400,,,,,,,,,,,,,,,,,,,,,,,,,1,119100,,,1,119100
2026-08-10,2026-08-11,11.4600,,,14,104074,,,,,,,,,,,,,357,1106529,,,,,4,3316,,,,,375,1213919
2026-08-10,2026-08-11,11.4700,,,,,,,,,,,,,,,,,1,12458,,,,,,,,,,,1,12458
2026-08-10,2026-08-11,11.5000,,,5,145788,,,,,,,,,1,44000,,,,,,,,,,,,,,,6,189788
2026-08-10,2026-08-11,11.5400,,,1,17877,,,,,,,,,,,,,,,,,,,,,,,,,1,17877
2026-08-10,2026-08-11,11.5450,,,,,,,,,,,,,,,1,100000,,,,,,,,,,,,,1,100000
2026-08-10,2026-08-11,11.5600,,,,,,,,,,,,,,,2,294720,,,,,,,,,,,,,2,294720
2026-08-10,2026-08-11,11.5700,,,1,46651,,,,,,,,,,,,,,,,,,,,,,,,,1,46651
2026-08-10,2026-08-11,11.6000,,,2,799940,,,,,,,,,,,1,360932,,,,,,,,,,,,,3,1160872
2026-08-10,2026-08-11,11.6500,,,1,229940,,,,,,,1,13871,,,3,270736,,,,,,,,,,,,,5,514547
2026-08-10,2026-08-11,11.6600,58,2301413,,,,,,,,,,,,,,,1,21775,97,349500,,,,,,,,,156,2672687
2026-08-10,2026-08-11,11.6800,,,,,,,,,,,,,,,,,1,151,,,,,,,,,,,1,151
2026-08-10,2026-08-11,11.7000,7,2436885,,,,,,,,,,,2,218262,,,,,,,,,,,1,299810,,,10,2954957
2026-08-10,2026-08-11,11.7100,1,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30000
2026-08-10,2026-08-11,11.7200,1,26715,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26715
2026-08-10,2026-08-11,11.7300,1,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24000
2026-08-10,2026-08-11,11.7500,16,2341569,,,,,,,,,,,5,5549982,1,478000,,,,,,,,,,,,,22,8369551
2026-08-10,2026-08-11,11.7600,18,2154255,3,62130,,,,,18,347302,2,98,,,,,1,112487,,,,,,,,,,,42,2676271
2026-08-10,2026-08-11,11.7700,1,119975,,,,,,,,,,,,,,,,,,,,,,,1,15818,,,2,135793
2026-08-10,2026-08-11,11.7800,2,699940,,,,,,,,,,,1,264566,,,,,,,,,,,,,,,3,964506
2026-08-10,2026-08-11,11.7900,,,,,,,,,,,,,,,1,6224276,,,,,,,,,,,,,1,6224276
2026-08-10,2026-08-11,11.7950,,,,,,,,,,,,,,,,,1,119975,,,,,,,,,,,1,119975
2026-08-10,2026-08-11,11.8000,10,4253336,2,698629,,,,,,,,,2,365982,2,700000,,,,,,,,,1,400000,,,17,6417947
2026-08-10,2026-08-11,11.8100,2,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4000000
2026-08-10,2026-08-11,11.8200,2,1000035,,,,,,,,,,,4,2391223,,,,,,,,,,,,,,,6,3391259
2026-08-10,2026-08-11,11.8300,,,,,,,,,,,,,1,2000000,,,,,,,,,,,,,,,1,2000000
2026-08-10,2026-08-11,11.8500,1,363948,,,,,,,,,,,2,6000000,,,165,59876,,,,,,,,,,,168,6423823
2026-08-10,2026-08-11,11.8600,,,455,74396,2,9825,,,,,4,15188,129,1509727,7,600002,4,1300003,,,15,47533,,,,,,,616,3556673
2026-08-10,2026-08-11,11.8800,,,,,,,,,,,,,2,6199856,1,350000,,,,,,,,,,,,,3,6549856
2026-08-10,2026-08-11,11.9000,,,,,,,,,,,,,1,499975,,,,,,,,,,,,,,,1,499975
2026-08-10,2026-08-11,11.9600,,,1,31200,,,,,,,,,3,603,2,9795,,,,,,,,,,,,,6,41598
2026-08-10,2026-08-11,11.9900,,,,,,,,,,,,,,,,,2,6150,,,,,,,,,,,2,6150
2026-08-10,2026-08-11,12.0000,,,,,,,,,,,,,1,1000000,,,,,,,,,,,,,,,1,1000000
2026-08-10,2026-08-11,12.0200,,,,,,,,,,,,,8,4286,,,,,,,,,,,,,,,8,4286
2026-08-10,2026-08-11,12.0800,,,,,,,,,,,,,4,1552,,,,,,,,,,,,,1,37,5,1589
2026-08-10,2026-08-11,12.1300,,,,,,,,,,,,,1,308,,,,,,,,,,,,,,,1,308
2026-08-11,2026-08-12,9.6300,,,,,,,,,,,,,1,17280,,,,,,,,,,,,,,,1,17280
2026-08-11,2026-08-12,9.7300,,,,,,,,,,,,,1,120453,,,,,,,,,,,,,,,1,120453
2026-08-11,2026-08-12,9.9600,,,,,,,,,,,,,1,17429,,,,,,,,,,,,,,,1,17429
2026-08-11,2026-08-12,10.0000,,,,,,,,,,,,,90,22160,,,,,,,,,,,,,,,90,22160
2026-08-11,2026-08-12,10.5000,,,,,,,,,,,,,,,,,,,,,,,,,,,61,510473,61,510473
2026-08-11,2026-08-12,11.0200,,,,,,,,,,,,,,,,,135,205406,,,,,,,,,,,135,205406
2026-08-11,2026-08-12,11.1200,,,,,,,,,,,,,,,,,1,30000,,,,,,,,,,,1,30000
2026-08-11,2026-08-12,11.1800,,,,,,,,,,,,,,,,,,,,,,,,,27,15172,,,27,15172
2026-08-11,2026-08-12,11.2000,,,,,,,63,31075,,,,,,,,,1,531,,,,,,,,,,,64,31606
2026-08-11,2026-08-12,11.2700,,,,,3,580,,,,,,,,,206,329611,11,20122,,,,,,,,,,,220,350313
2026-08-11,2026-08-12,11.2800,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,0
2026-08-11,2026-08-12,11.3000,,,,,,,,,,,,,,,,,1,61947,,,,,,,,,,,1,61947
2026-08-11,2026-08-12,11.3500,,,,,,,,,,,,,,,,,,,,,,,,,1,16833,,,1,16833
2026-08-11,2026-08-12,11.3700,,,24,103285,,,,,,,,,,,,,2,46051,,,,,1,200,,,,,27,149536
2026-08-11,2026-08-12,11.4500,,,1,8712,,,,,,,,,,,1,183643,,,,,,,,,,,,,2,192355
2026-08-11,2026-08-12,11.5000,,,3,103682,,,2,4100,,,,,1,44804,,,2,300000,,,,,,,2,399855,1,154842,11,1007283
2026-08-11,2026-08-12,11.5400,,,,,,,,,,,,,1,70,,,,,,,,,,,,,,,1,70
2026-08-11,2026-08-12,11.5600,,,2,48331,,,,,,,,,,,,,,,,,,,,,,,,,2,48331
2026-08-11,2026-08-12,11.5700,69,86752,,,,,,,,,,,,,,,1,57000,98,409921,,,,,,,,,168,553673
2026-08-11,2026-08-12,11.5800,,,,,,,,,,,,,,,,,,,,,,,,,1,149905,,,1,149905
2026-08-11,2026-08-12,11.6000,,,1,643000,,,2,509000,,,3,147535,,,4,189735,,,,,,,,,4,35229,,,14,1524499
